,year,record,age,grade,consideration,plan,attempt
51913,2019,1622875,5.0,1.0,2.0,1.0,1.0
51929,2019,1622891,5.0,3.0,1.0,1.0,1.0
51940,2019,1622902,5.0,2.0,1.0,1.0,1.0
51966,2019,1622928,5.0,2.0,1.0,1.0,1.0
51974,2019,1622936,5.0,2.0,1.0,1.0,1.0
51995,2019,1622957,5.0,1.0,1.0,2.0,1.0
52009,2019,1622971,5.0,1.0,1.0,1.0,1.0
52023,2019,1622985,5.0,2.0,1.0,1.0,1.0
52028,2019,1622990,5.0,3.0,1.0,2.0,1.0
52034,2019,1622996,5.0,2.0,1.0,1.0,1.0
52042,2019,1623004,5.0,2.0,1.0,2.0,1.0
52058,2019,1623020,5.0,2.0,1.0,1.0,1.0
52080,2019,1623042,5.0,1.0,1.0,2.0,1.0
52084,2019,1623046,5.0,3.0,1.0,1.0,1.0
52089,2019,1623051,5.0,3.0,1.0,2.0,1.0
52108,2019,1623070,5.0,2.0,1.0,1.0,1.0
52115,2019,1623077,5.0,2.0,2.0,1.0,1.0
52117,2019,1623079,5.0,2.0,1.0,2.0,1.0
52140,2019,1623102,5.0,2.0,1.0,1.0,1.0
52147,2019,1623109,5.0,2.0,2.0,1.0,1.0
52149,2019,1623111,5.0,2.0,1.0,1.0,1.0
52158,2019,1623120,5.0,3.0,1.0,1.0,1.0
52169,2019,1623131,5.0,3.0,1.0,1.0,1.0
52184,2019,1623146,5.0,3.0,1.0,1.0,1.0
52188,2019,1623150,5.0,2.0,1.0,2.0,1.0
52195,2019,1623157,5.0,2.0,1.0,1.0,1.0
52199,2019,1623161,5.0,3.0,2.0,2.0,1.0
52201,2019,1623163,5.0,1.0,1.0,1.0,1.0
52230,2019,1623192,5.0,2.0,1.0,2.0,1.0
52233,2019,1623195,5.0,3.0,2.0,2.0,1.0
52236,2019,1623198,5.0,1.0,1.0,1.0,1.0
52248,2019,1623210,5.0,2.0,1.0,1.0,1.0
52251,2019,1623213,5.0,2.0,1.0,1.0,1.0
52257,2019,1623219,5.0,3.0,1.0,1.0,1.0
52260,2019,1623222,5.0,2.0,1.0,2.0,1.0
52278,2019,1623240,5.0,3.0,1.0,1.0,1.0
52284,2019,1623246,5.0,2.0,1.0,1.0,1.0
52292,2019,1623254,5.0,2.0,1.0,1.0,1.0
52318,2019,1623280,5.0,2.0,1.0,1.0,1.0
52328,2019,1623290,5.0,3.0,1.0,1.0,1.0
52342,2019,1623304,5.0,2.0,1.0,1.0,1.0
52360,2019,1623322,5.0,2.0,1.0,1.0,1.0
52371,2019,1623333,5.0,3.0,1.0,1.0,1.0
52397,2019,1623359,5.0,3.0,1.0,1.0,1.0
52399,2019,1623361,5.0,3.0,1.0,1.0,1.0
52402,2019,1623364,5.0,2.0,1.0,1.0,1.0
52439,2019,1623401,5.0,2.0,1.0,1.0,1.0
52448,2019,1623410,5.0,2.0,1.0,1.0,1.0
52469,2019,1623431,5.0,2.0,1.0,1.0,1.0
52500,2019,1623462,5.0,3.0,1.0,1.0,1.0
52566,2019,1623528,5.0,2.0,1.0,1.0,1.0
52611,2019,1623573,5.0,3.0,1.0,1.0,1.0
52615,2019,1623577,5.0,3.0,1.0,1.0,1.0
52616,2019,1623578,5.0,3.0,1.0,1.0,1.0
52656,2019,1917456,6.0,1.0,1.0,2.0,1.0
52663,2019,1917463,6.0,3.0,1.0,1.0,1.0
52680,2019,1917480,6.0,4.0,1.0,1.0,1.0
52686,2019,1917486,6.0,3.0,1.0,1.0,1.0
52689,2019,1917489,6.0,4.0,1.0,1.0,1.0
52723,2019,1917523,6.0,4.0,1.0,1.0,1.0
52746,2019,1917546,6.0,3.0,1.0,1.0,1.0
52759,2019,1917559,6.0,4.0,2.0,2.0,1.0
52762,2019,1917562,6.0,2.0,1.0,2.0,1.0
52794,2019,1917594,6.0,3.0,1.0,1.0,1.0
52817,2019,1917617,6.0,4.0,1.0,1.0,1.0
52868,2019,1917668,6.0,4.0,1.0,2.0,1.0
52871,2019,1917671,6.0,3.0,1.0,1.0,1.0
52887,2019,1917687,6.0,3.0,1.0,1.0,1.0
52892,2019,1917692,6.0,3.0,1.0,1.0,1.0
52898,2019,1917698,6.0,3.0,1.0,1.0,1.0
52913,2019,1917713,6.0,4.0,1.0,1.0,1.0
52936,2019,1917736,6.0,3.0,1.0,1.0,1.0
52945,2019,1917745,6.0,4.0,1.0,2.0,1.0
52946,2019,1917746,6.0,3.0,1.0,1.0,1.0
53000,2019,1917800,6.0,4.0,1.0,1.0,1.0
53015,2019,1917815,6.0,4.0,1.0,2.0,1.0
53051,2019,1917851,6.0,4.0,1.0,1.0,1.0
53057,2019,1917857,6.0,3.0,1.0,2.0,1.0
53060,2019,1917860,6.0,3.0,1.0,1.0,1.0
53081,2019,1917881,6.0,3.0,1.0,1.0,1.0
53089,2019,1917889,6.0,3.0,1.0,1.0,1.0
53094,2019,1917894,6.0,3.0,1.0,2.0,1.0
53096,2019,1917896,6.0,3.0,1.0,1.0,1.0
53119,2019,1917919,6.0,3.0,1.0,1.0,1.0
53145,2019,1917945,6.0,4.0,1.0,1.0,1.0
53153,2019,1917953,6.0,4.0,1.0,1.0,1.0
53155,2019,1917955,6.0,3.0,1.0,1.0,1.0
53165,2019,1917965,6.0,4.0,1.0,2.0,1.0
53167,2019,1917967,6.0,3.0,1.0,1.0,1.0
53178,2019,1917978,6.0,3.0,1.0,2.0,1.0
53186,2019,1917986,6.0,3.0,1.0,1.0,1.0
53216,2019,1918016,6.0,3.0,1.0,1.0,1.0
53231,2019,1918031,6.0,3.0,1.0,1.0,1.0
53247,2019,1918047,6.0,4.0,1.0,1.0,1.0
53278,2019,2159445,7.0,4.0,1.0,1.0,1.0
53283,2019,2159450,7.0,4.0,1.0,1.0,1.0
53308,2019,2159475,7.0,4.0,1.0,1.0,1.0
53310,2019,2159477,7.0,4.0,1.0,1.0,1.0
53340,2019,2159507,7.0,3.0,1.0,1.0,1.0
53364,2019,2159531,7.0,4.0,1.0,1.0,1.0
53370,2019,2159537,7.0,3.0,1.0,1.0,1.0
53382,2019,2159549,7.0,4.0,1.0,1.0,1.0
53388,2019,2159555,7.0,4.0,1.0,2.0,1.0
53403,2019,2159570,7.0,4.0,1.0,1.0,1.0
53433,2019,2159600,7.0,4.0,1.0,2.0,1.0
53434,2019,2159601,7.0,4.0,2.0,1.0,1.0
53447,2019,2159614,7.0,4.0,1.0,2.0,1.0
53458,2019,2159625,7.0,3.0,1.0,1.0,1.0
53474,2019,2159641,7.0,4.0,1.0,1.0,1.0
53495,2019,2159662,7.0,4.0,2.0,1.0,1.0
53499,2019,2159666,7.0,4.0,2.0,1.0,1.0
53527,2019,2159694,7.0,4.0,1.0,1.0,1.0
53542,2019,2159709,7.0,4.0,2.0,1.0,1.0
53554,2019,2159721,7.0,4.0,1.0,1.0,1.0
53555,2019,2159722,7.0,4.0,1.0,1.0,1.0
53568,2019,2159735,7.0,4.0,1.0,1.0,1.0
53589,2019,2159756,7.0,4.0,1.0,2.0,1.0
53590,2019,2159757,7.0,4.0,1.0,1.0,1.0
53591,2019,2159758,7.0,4.0,1.0,1.0,1.0
53597,2019,2159764,7.0,3.0,1.0,1.0,1.0
